# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Population PI	PI1,PI2,PI3,PI4,PI5,PI6,PI7,PI8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Population SH	SH1,SH2,SH3,SH4,SH5,SH6
# Group SOUTH	AI,HI,PI
# Group NORTH	FMC,SC,SH
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
1398	scaffold93	117276	0.20621	0.08609	-1.00000	0.02162	-0.00105	-1.00000	0.03127	0.04656	-1.00000
1402	scaffold93	120328	0.46012	0.08598	-1.00000	0.04910	-0.00111	-1.00000	-nan	0.04634	-1.00000
1404	scaffold93	120974	0.00000	0.08596	-1.00000	0.00000	-0.00112	-1.00000	-nan	0.04629	-1.00000
1413	scaffold93	125725	-0.11111	0.08580	-1.00000	-0.12500	-0.00120	-1.00000	0.39597	0.04596	-1.00000
1420	scaffold93	131535	0.01058	0.08559	-1.00000	-0.00103	-0.00130	-1.00000	0.00962	0.04555	-1.00000
1425	scaffold93	135957	-0.08571	0.08544	-1.00000	-0.09534	-0.00138	-1.00000	-0.11086	0.04523	-1.00000
1427	scaffold93	136320	0.10811	0.08542	-1.00000	-0.00243	-0.00139	-1.00000	-nan	0.04521	-1.00000
1442	scaffold93	146508	0.00234	0.08506	-1.00000	0.00004	-0.00156	-1.00000	0.00000	0.04448	-1.00000
1443	scaffold93	146511	0.03396	0.08506	-1.00000	-0.00609	-0.00156	-1.00000	0.00581	0.04448	-1.00000
1445	scaffold94	4325	0.01762	0.01762	-1.00000	0.00000	0.00000	-1.00000	0.95812	0.95812	-1.00000
1458	scaffold95	17587	-0.09576	-0.06207	-1.00000	-0.08677	-0.05624	-1.00000	0.63997	0.63997	-1.00000
1460	scaffold95	17943	0.00000	-0.06207	-1.00000	0.00000	-0.05624	-1.00000	-nan	0.63997	-1.00000
1463	scaffold96	2178	0.02691	0.01085	-1.00000	0.01644	0.00663	-1.00000	0.64265	0.64265	-1.00000
1467	scaffold96	4458	0.00000	0.01085	-1.00000	0.00000	0.00663	-1.00000	-nan	0.64265	-1.00000
1483	scaffold98	4274	-0.07573	-0.00447	-1.00000	-0.08546	-0.04307	-1.00000	-0.07148	0.18857	-1.00000
1492	scaffold98	23331	0.07330	-0.00390	-1.00000	-0.00327	-0.04271	-1.00000	0.34443	0.19098	-1.00000
1495	scaffold98	30748	0.00656	-0.00368	-1.00000	0.00000	-0.04258	-1.00000	0.95248	0.19193	-1.00000
1514	scaffold102	32611	0.11403	0.11403	-1.00000	0.01322	0.01322	-1.00000	0.01439	0.01439	-1.00000
1528	scaffold103	8294	-0.00835	-0.00197	-1.00000	-0.00026	0.00003	-1.00000	0.00000	0.00000	-1.00000
1534	scaffold103	22529	0.00510	-0.00194	-1.00000	0.00034	0.00003	-1.00000	0.00000	0.00000	-1.00000
1550	scaffold106	21883	0.33823	0.15981	-1.00000	0.05914	0.02845	-1.00000	0.07713	0.03293	-1.00000
1554	scaffold106	27363	0.00342	0.15970	-1.00000	-0.00151	0.02844	-1.00000	-0.00155	0.03292	-1.00000
1555	scaffold106	30030	0.18211	0.15965	-1.00000	0.02599	0.02843	-1.00000	0.02775	0.03291	-1.00000
1576	scaffold106	53273	0.00669	0.15920	-1.00000	0.00044	0.02840	-1.00000	0.00690	0.03282	-1.00000
1580	scaffold106	56639	0.46027	0.15914	-1.00000	0.09125	0.02840	-1.00000	0.08537	0.03281	-1.00000
1586	scaffold106	59588	0.00000	0.15908	-1.00000	0.00000	0.02839	-1.00000	-nan	0.03280	-1.00000
1587	scaffold106	62475	-0.00841	0.15902	-1.00000	-0.00039	0.02839	-1.00000	0.00000	0.03279	-1.00000
1597	scaffold107	2456	-0.00189	-0.02895	-1.00000	-0.00201	-0.01228	-1.00000	-0.00062	0.01214	-1.00000
1601	scaffold107	7912	-0.07502	-0.02895	-1.00000	-0.08175	-0.01226	-1.00000	-0.08279	0.01218	-1.00000
1611	scaffold107	13238	-0.02114	-0.02894	-1.00000	0.04137	-0.01224	-1.00000	0.14522	0.01222	-1.00000
1613	scaffold107	15627	-0.02365	-0.02894	-1.00000	-0.00070	-0.01223	-1.00000	0.00469	0.01224	-1.00000
1628	scaffold107	23544	0.00000	-0.02894	-1.00000	0.00000	-0.01220	-1.00000	-nan	0.01230	-1.00000
1648	scaffold109	2569	0.06651	0.07279	-1.00000	0.03157	0.01566	-1.00000	0.37477	0.11885	-1.00000
1657	scaffold109	9621	0.20032	0.07274	-1.00000	0.03176	0.01564	-1.00000	0.03980	0.11867	-1.00000
1662	scaffold109	11356	0.01063	0.07273	-1.00000	0.00078	0.01564	-1.00000	-0.00044	0.11862	-1.00000
1671	scaffold109	17243	0.00884	0.07270	-1.00000	0.00094	0.01562	-1.00000	-nan	0.11847	-1.00000
1692	scaffold111	2931	0.47939	0.16832	-1.00000	-0.00849	-0.00830	-1.00000	0.55023	0.45994	-1.00000
1697	scaffold111	10224	0.00000	0.16780	-1.00000	0.00000	-0.00831	-1.00000	-nan	0.45969	-1.00000
1702	scaffold111	22817	0.01342	0.16691	-1.00000	-0.01265	-0.00832	-1.00000	0.38847	0.45924	-1.00000
1710	scaffold112	7839	-0.07502	0.09752	-1.00000	-0.08175	-0.00501	-1.00000	-0.08279	0.05717	-1.00000
1712	scaffold112	7986	0.02941	0.09752	-1.00000	-0.00584	-0.00500	-1.00000	0.53370	0.05716	-1.00000
1723	scaffold112	21971	0.09821	0.09763	-1.00000	0.00241	-0.00483	-1.00000	0.00710	0.05697	-1.00000
1737	scaffold112	33665	0.08056	0.09772	-1.00000	0.00039	-0.00468	-1.00000	0.01210	0.05680	-1.00000
1739	scaffold112	38107	0.05478	0.09775	-1.00000	-0.00013	-0.00463	-1.00000	0.00760	0.05674	-1.00000
1745	scaffold112	43839	0.00234	0.09778	-1.00000	0.00004	-0.00456	-1.00000	0.00000	0.05666	-1.00000
1746	scaffold112	46345	0.09361	0.09780	-1.00000	0.00804	-0.00453	-1.00000	0.00816	0.05662	-1.00000
1748	scaffold112	50166	0.90185	0.09782	-1.00000	0.00156	-0.00448	-1.00000	0.56953	0.05657	-1.00000
1752	scaffold112	63853	-0.00127	0.09789	-1.00000	-0.00009	-0.00432	-1.00000	0.00413	0.05636	-1.00000
1753	scaffold112	63856	0.10718	0.09789	-1.00000	0.00294	-0.00432	-1.00000	0.02589	0.05636	-1.00000
1754	scaffold112	67345	0.07961	0.09790	-1.00000	0.00385	-0.00427	-1.00000	0.00383	0.05631	-1.00000
1756	scaffold112	67651	0.00119	0.09790	-1.00000	-0.00004	-0.00427	-1.00000	0.00589	0.05631	-1.00000
1762	scaffold112	70883	0.01359	0.09792	-1.00000	-0.00419	-0.00423	-1.00000	0.00641	0.05626	-1.00000
1764	scaffold112	76273	-0.03948	0.09794	-1.00000	0.00004	-0.00417	-1.00000	-nan	0.05618	-1.00000
1768	scaffold112	86939	0.06431	0.09797	-1.00000	0.00680	-0.00405	-1.00000	0.00623	0.05602	-1.00000
1777	scaffold113	12832	0.04615	0.07408	-1.00000	-0.00175	-0.00073	-1.00000	0.00085	0.01931	-1.00000
1787	scaffold113	22912	0.03802	0.07416	-1.00000	0.00183	-0.00073	-1.00000	0.01093	0.01935	-1.00000
1794	scaffold113	30418	0.15730	0.07422	-1.00000	-0.00575	-0.00073	-1.00000	0.06654	0.01938	-1.00000
1796	scaffold113	33787	0.06043	0.07425	-1.00000	0.00247	-0.00073	-1.00000	0.00289	0.01939	-1.00000
1810	scaffold114	6902	0.04290	0.04290	-1.00000	0.13119	0.13119	-1.00000	-nan	-nan	-1.00000
1818	scaffold115	1363	0.01863	0.10290	-1.00000	-0.00322	0.00542	-1.00000	0.00015	0.01988	-1.00000
1832	scaffold115	21863	0.10065	0.10355	-1.00000	0.00596	0.00545	-1.00000	0.00532	0.01996	-1.00000
1841	scaffold115	34915	0.03599	0.10396	-1.00000	-0.00480	0.00547	-1.00000	0.03696	0.02002	-1.00000
1856	scaffold115	37086	0.11450	0.10403	-1.00000	0.03710	0.00548	-1.00000	0.07367	0.02002	-1.00000
1864	scaffold115	46941	0.61379	0.10434	-1.00000	-0.01660	0.00549	-1.00000	-nan	0.02006	-1.00000
1869	scaffold115	47384	0.03192	0.10435	-1.00000	0.00107	0.00549	-1.00000	-0.00000	0.02006	-1.00000
1870	scaffold115	48766	0.09025	0.10440	-1.00000	0.00815	0.00549	-1.00000	0.00715	0.02007	-1.00000
1885	scaffold116	6183	0.08180	0.08180	-1.00000	-0.00362	-0.00362	-1.00000	0.00410	0.00410	-1.00000
1887	scaffold117	6312	0.10256	0.03935	-1.00000	0.00575	-0.00279	-1.00000	0.00532	0.07092	-1.00000
1898	scaffold117	18768	0.18703	0.03914	-1.00000	0.09403	-0.00285	-1.00000	0.47847	0.07092	-1.00000
1900	scaffold117	22527	-0.07418	0.03907	-1.00000	-0.08076	-0.00287	-1.00000	-0.08230	0.07091	-1.00000
1903	scaffold117	22821	-0.01586	0.03907	-1.00000	-0.00043	-0.00287	-1.00000	0.00000	0.07091	-1.00000
1917	scaffold120	3289	0.06043	0.06565	-1.00000	0.02766	0.00074	-1.00000	0.02778	0.04368	-1.00000
1919	scaffold120	8530	0.00132	0.06575	-1.00000	-0.00555	0.00073	-1.00000	-0.00330	0.04380	-1.00000
1928	scaffold120	16611	0.02839	0.06591	-1.00000	0.00110	0.00072	-1.00000	0.01090	0.04399	-1.00000
1931	scaffold120	18888	0.04499	0.06595	-1.00000	0.00309	0.00072	-1.00000	0.00223	0.04404	-1.00000
1940	scaffold120	29712	0.10538	0.06616	-1.00000	-0.02035	0.00070	-1.00000	0.00563	0.04429	-1.00000
1942	scaffold120	32229	-0.01472	0.06621	-1.00000	-0.00047	0.00070	-1.00000	0.00000	0.04435	-1.00000
1947	scaffold120	34954	0.06759	0.06627	-1.00000	-0.00458	0.00069	-1.00000	0.12246	0.04442	-1.00000
1952	scaffold120	39649	0.06463	0.06636	-1.00000	-0.00297	0.00069	-1.00000	0.01108	0.04452	-1.00000
1956	scaffold120	41851	0.11742	0.06640	-1.00000	-0.00717	0.00068	-1.00000	0.00894	0.04458	-1.00000
1957	scaffold120	41854	0.00264	0.06640	-1.00000	0.00020	0.00068	-1.00000	0.00574	0.04458	-1.00000
1963	scaffold120	49313	0.24608	0.06655	-1.00000	0.01117	0.00067	-1.00000	0.38360	0.04475	-1.00000
1969	scaffold120	55105	0.05368	0.06666	-1.00000	-0.00513	0.00066	-1.00000	0.00076	0.04488	-1.00000
1976	scaffold120	56504	0.10336	0.06669	-1.00000	0.01632	0.00066	-1.00000	-nan	0.04492	-1.00000
1987	scaffold122	1498	0.10988	0.10988	-1.00000	0.00529	0.00529	-1.00000	-nan	-nan	-1.00000
1998	scaffold124	1067	0.05138	0.05138	-1.00000	0.00005	0.00005	-1.00000	0.00264	0.00264	-1.00000
2021	scaffold126	8946	0.60819	0.31112	-1.00000	-0.00888	-0.00417	-1.00000	0.30160	0.15080	-1.00000
2022	scaffold126	8949	0.01406	0.31112	-1.00000	0.00053	-0.00417	-1.00000	0.00000	0.15080	-1.00000
2028	scaffold127	5188	0.93403	0.93403	-1.00000	0.00415	0.00415	-1.00000	0.61906	0.61906	-1.00000
2055	scaffold130	7626	-0.00699	0.04323	-1.00000	0.00588	0.00463	-1.00000	-nan	0.02085	-1.00000
2060	scaffold130	14383	0.06442	0.04326	-1.00000	0.00410	0.00463	-1.00000	0.02085	0.02085	-1.00000
2066	scaffold132	2099	0.08543	0.08543	-1.00000	-0.00109	-0.00109	-1.00000	0.53351	0.53351	-1.00000
2087	scaffold134	3833	-0.00835	0.13536	-1.00000	-0.00026	-0.01113	-1.00000	0.00000	0.25508	-1.00000
2091	scaffold134	11201	-0.00031	0.13557	-1.00000	-0.00106	-0.01114	-1.00000	0.02725	0.25527	-1.00000
2092	scaffold134	11553	-0.07182	0.13558	-1.00000	0.04863	-0.01114	-1.00000	0.72797	0.25528	-1.00000
2093	scaffold134	11556	-0.08161	0.13558	-1.00000	-0.09084	-0.01114	-1.00000	0.38090	0.25528	-1.00000
2096	scaffold134	14458	0.69338	0.13567	-1.00000	0.00061	-0.01114	-1.00000	0.37659	0.25535	-1.00000
2117	scaffold136	827	0.00000	-0.02068	-1.00000	0.00000	-0.01171	-1.00000	-nan	0.11725	-1.00000
2119	scaffold136	974	-0.00735	-0.02068	-1.00000	-0.00184	-0.01171	-1.00000	0.00149	0.11725	-1.00000
2115	scaffold135	7570	-0.00725	-0.02070	-1.00000	-0.00029	-0.01173	-1.00000	0.00000	0.11741	-1.00000
2136	scaffold136	10081	-0.09069	-0.02071	-1.00000	-0.06510	-0.01173	-1.00000	0.63447	0.11747	-1.00000
2144	scaffold138	1192	0.00234	0.07584	-1.00000	0.00004	-0.00069	-1.00000	0.00000	0.03749	-1.00000
2146	scaffold138	2125	0.21078	0.07583	-1.00000	-0.00661	-0.00069	-1.00000	0.10771	0.03749	-1.00000
2150	scaffold138	5772	0.00000	0.07581	-1.00000	0.00000	-0.00069	-1.00000	-nan	0.03748	-1.00000
2161	scaffold138	11605	0.00000	0.07579	-1.00000	0.00000	-0.00069	-1.00000	-nan	0.03745	-1.00000
2162	scaffold138	11608	0.06603	0.07579	-1.00000	0.00402	-0.00069	-1.00000	0.00469	0.03745	-1.00000
2171	scaffold139	5754	0.00000	0.20323	-1.00000	0.00000	0.00662	-1.00000	-nan	0.10582	-1.00000
2180	scaffold139	14505	0.49142	0.20323	-1.00000	0.01620	0.00662	-1.00000	0.20628	0.10582	-1.00000
2181	scaffold139	14508	0.00790	0.20323	-1.00000	0.00006	0.00662	-1.00000	0.00000	0.10582	-1.00000
2190	scaffold139	21968	0.00000	0.20323	-1.00000	0.00000	0.00662	-1.00000	-nan	0.10582	-1.00000
2191	scaffold140	3150	0.07986	0.18372	-1.00000	0.00188	0.00400	-1.00000	0.00555	0.15584	-1.00000
2192	scaffold140	5213	-0.01071	0.18374	-1.00000	-0.00031	0.00400	-1.00000	0.00000	0.15588	-1.00000
2195	scaffold140	5507	0.31250	0.18375	-1.00000	-0.01029	0.00400	-1.00000	-nan	0.15589	-1.00000
2198	scaffold140	8135	0.48289	0.18378	-1.00000	0.01741	0.00400	-1.00000	0.51814	0.15594	-1.00000
2212	scaffold142	7918	0.00557	0.00557	-1.00000	0.00090	0.00090	-1.00000	-nan	-nan	-1.00000
2218	scaffold143	790	0.14675	0.14318	-1.00000	0.04589	0.01736	-1.00000	0.05262	0.03310	-1.00000
2221	scaffold143	1927	0.12525	0.14318	-1.00000	0.00191	0.01736	-1.00000	0.01986	0.03310	-1.00000
2222	scaffold143	9948	0.01406	0.14321	-1.00000	0.00053	0.01734	-1.00000	0.00000	0.03310	-1.00000
2225	scaffold143	10786	0.25865	0.14322	-1.00000	0.04247	0.01734	-1.00000	0.06130	0.03310	-1.00000
2226	scaffold143	15487	0.18874	0.14323	-1.00000	-0.01377	0.01733	-1.00000	-nan	0.03309	-1.00000
2231	scaffold144	2135	0.11239	0.09243	-1.00000	0.01260	0.00596	-1.00000	-nan	-nan	-1.00000
2234	scaffold146	5948	0.06667	0.09243	-1.00000	-0.00261	0.00596	-1.00000	-nan	-nan	-1.00000
2237	scaffold147	604	0.05669	0.03454	-1.00000	0.00196	-0.01603	-1.00000	0.00000	0.04453	-1.00000
2243	scaffold147	9432	0.26991	0.03423	-1.00000	0.14496	-0.01619	-1.00000	-nan	0.04463	-1.00000
2245	scaffold147	9801	0.18570	0.03422	-1.00000	0.02186	-0.01619	-1.00000	0.08482	0.04464	-1.00000
2249	scaffold147	14163	0.03245	0.03406	-1.00000	0.00038	-0.01627	-1.00000	0.01009	0.04469	-1.00000
2250	scaffold147	14784	-0.07502	0.03404	-1.00000	-0.08175	-0.01628	-1.00000	-0.08279	0.04470	-1.00000
2255	scaffold147	22346	0.00609	0.03377	-1.00000	0.00000	-0.01642	-1.00000	-nan	0.04479	-1.00000
2261	scaffold147	33251	0.09890	0.03339	-1.00000	0.02343	-0.01661	-1.00000	0.01723	0.04491	-1.00000
2262	scaffold147	33254	-0.09308	0.03339	-1.00000	-0.11907	-0.01661	-1.00000	0.61381	0.04491	-1.00000
2264	scaffold147	37563	-0.00165	0.03323	-1.00000	-0.00400	-0.01669	-1.00000	0.00167	0.04496	-1.00000
2273	scaffold147	52842	-0.07766	0.03269	-1.00000	-0.08668	-0.01697	-1.00000	-0.03128	0.04513	-1.00000
2296	scaffold150	2139	-0.01217	0.05028	-1.00000	-0.00057	0.00289	-1.00000	0.00000	0.00000	-1.00000
2297	scaffold150	2142	0.13998	0.05028	-1.00000	0.00786	0.00289	-1.00000	-nan	0.00000	-1.00000
2301	scaffold151	10287	0.12985	0.11448	-1.00000	0.01876	0.00589	-1.00000	0.02117	0.08139	-1.00000
2304	scaffold151	13179	0.04201	0.11458	-1.00000	-0.00158	0.00587	-1.00000	0.00169	0.08132	-1.00000
2305	scaffold151	15348	0.01497	0.11466	-1.00000	-0.00811	0.00586	-1.00000	-0.00065	0.08127	-1.00000
2306	scaffold151	19520	0.00435	0.11481	-1.00000	0.01783	0.00584	-1.00000	0.82356	0.08116	-1.00000
2307	scaffold151	20252	-0.09091	0.11483	-1.00000	0.00000	0.00584	-1.00000	0.78213	0.08115	-1.00000
2309	scaffold151	21407	0.28118	0.11487	-1.00000	0.05502	0.00583	-1.00000	0.10734	0.08112	-1.00000
2315	scaffold151	30063	0.03082	0.11518	-1.00000	0.00047	0.00579	-1.00000	0.00240	0.08090	-1.00000
2318	scaffold151	32904	0.01406	0.11528	-1.00000	0.00053	0.00578	-1.00000	0.00000	0.08084	-1.00000
2326	scaffold151	42988	-0.01071	0.11564	-1.00000	-0.00031	0.00573	-1.00000	0.00000	0.08059	-1.00000
2333	scaffold151	47646	0.03061	0.11581	-1.00000	0.00303	0.00570	-1.00000	0.00479	0.08048	-1.00000
2341	scaffold151	59445	0.83899	0.11623	-1.00000	0.00756	0.00564	-1.00000	0.51530	0.08019	-1.00000
2342	scaffold151	59724	0.15668	0.11624	-1.00000	0.02221	0.00564	-1.00000	-nan	0.08019	-1.00000
2357	scaffold151	69500	0.12922	0.11659	-1.00000	0.00701	0.00559	-1.00000	0.01268	0.07995	-1.00000
2361	scaffold151	74092	0.01406	0.11675	-1.00000	0.00053	0.00557	-1.00000	0.00000	0.07984	-1.00000
2367	scaffold151	80679	0.05839	0.11699	-1.00000	0.00263	0.00554	-1.00000	0.00289	0.07969	-1.00000
2368	scaffold151	80682	-0.00835	0.11699	-1.00000	-0.00026	0.00554	-1.00000	0.00000	0.07969	-1.00000
2370	scaffold151	84410	-0.01072	0.11712	-1.00000	0.00099	0.00552	-1.00000	0.00145	0.07960	-1.00000
2376	scaffold151	90423	0.03748	0.11734	-1.00000	0.00264	0.00549	-1.00000	0.00233	0.07946	-1.00000
2379	scaffold151	92611	0.06587	0.11742	-1.00000	0.01713	0.00548	-1.00000	0.01899	0.07941	-1.00000
2384	scaffold151	99252	0.04985	0.11766	-1.00000	0.00633	0.00545	-1.00000	-nan	0.07926	-1.00000
2387	scaffold151	100657	0.05839	0.11771	-1.00000	0.00263	0.00544	-1.00000	0.00289	0.07922	-1.00000
2389	scaffold151	101905	0.06448	0.11775	-1.00000	0.00275	0.00543	-1.00000	0.00572	0.07919	-1.00000
2391	scaffold151	107162	0.55347	0.11794	-1.00000	-0.00704	0.00541	-1.00000	0.46599	0.07907	-1.00000
2400	scaffold151	126804	0.25841	0.11865	-1.00000	-0.00649	0.00531	-1.00000	0.05177	0.07863	-1.00000
2427	scaffold152	12245	0.12444	0.06157	-1.00000	0.00288	0.00766	-1.00000	0.38239	0.07954	-1.00000
2446	scaffold152	41272	0.10323	0.06121	-1.00000	0.00586	0.00771	-1.00000	0.00532	0.07797	-1.00000
2448	scaffold152	43189	0.18191	0.06118	-1.00000	0.01738	0.00771	-1.00000	0.02216	0.07787	-1.00000
2449	scaffold152	43192	0.05271	0.06118	-1.00000	-0.00349	0.00771	-1.00000	0.00163	0.07787	-1.00000
2451	scaffold152	44462	-0.00835	0.06116	-1.00000	-0.00026	0.00771	-1.00000	0.00000	0.07780	-1.00000
2453	scaffold152	45174	-0.00232	0.06116	-1.00000	0.00012	0.00771	-1.00000	0.33659	0.07776	-1.00000
2457	scaffold152	48972	-0.01472	0.06111	-1.00000	-0.00047	0.00772	-1.00000	0.00000	0.07756	-1.00000
2464	scaffold152	57954	-0.00835	0.06099	-1.00000	-0.00026	0.00773	-1.00000	0.00000	0.07708	-1.00000
2465	scaffold152	57957	0.01174	0.06099	-1.00000	0.00050	0.00773	-1.00000	0.00000	0.07708	-1.00000
2467	scaffold152	61100	0.00000	0.06095	-1.00000	0.00000	0.00774	-1.00000	0.36364	0.07691	-1.00000
2477	scaffold152	69886	0.24856	0.06084	-1.00000	0.09298	0.00775	-1.00000	0.40119	0.07645	-1.00000
2497	scaffold152	84632	0.21649	0.06065	-1.00000	0.01337	0.00777	-1.00000	0.03386	0.07567	-1.00000
2510	scaffold152	98047	0.00234	0.06047	-1.00000	0.00004	0.00778	-1.00000	0.00000	0.07497	-1.00000
2515	scaffold152	100234	0.00286	0.06044	-1.00000	-0.00056	0.00779	-1.00000	-0.00036	0.07485	-1.00000
2516	scaffold152	101389	-0.00246	0.06043	-1.00000	-0.00005	0.00779	-1.00000	0.00000	0.07479	-1.00000
2517	scaffold153	1740	0.00477	0.00477	-1.00000	0.03756	0.03756	-1.00000	0.02863	0.02863	-1.00000
2533	scaffold154	5531	0.05771	0.04648	-1.00000	0.00202	-0.00092	-1.00000	0.00000	0.04542	-1.00000
2540	scaffold154	14778	0.22449	0.04641	-1.00000	0.00000	-0.00093	-1.00000	0.93934	0.04544	-1.00000
2552	scaffold154	23803	0.01903	0.04635	-1.00000	-0.00404	-0.00094	-1.00000	0.01268	0.04547	-1.00000
2557	scaffold155	5468	0.64803	0.23961	-1.00000	0.06256	0.02302	-1.00000	0.32750	0.21244	-1.00000
2559	scaffold155	6570	-0.00683	0.23955	-1.00000	-0.00085	0.02301	-1.00000	0.00679	0.21246	-1.00000
2568	scaffold155	23443	0.00777	0.23867	-1.00000	0.00059	0.02293	-1.00000	0.34209	0.21285	-1.00000
2586	scaffold156	30174	-0.00835	0.10641	-1.00000	-0.00026	0.05505	-1.00000	0.00000	0.05730	-1.00000
2590	scaffold156	31327	0.10882	0.10642	-1.00000	0.00948	0.05506	-1.00000	0.02069	0.05731	-1.00000
2593	scaffold156	35734	0.10868	0.10646	-1.00000	0.13309	0.05509	-1.00000	-nan	0.05734	-1.00000
2594	scaffold156	35776	0.22355	0.10646	-1.00000	0.11279	0.05509	-1.00000	0.15049	0.05734	-1.00000
2609	scaffold158	3929	0.04579	0.07214	-1.00000	0.00202	0.00562	-1.00000	0.00107	0.01024	-1.00000
2610	scaffold158	4167	0.02324	0.07214	-1.00000	-0.00337	0.00562	-1.00000	-nan	0.01024	-1.00000
2616	scaffold158	5571	0.05839	0.07215	-1.00000	0.00263	0.00562	-1.00000	0.00289	0.01024	-1.00000
2623	scaffold158	10502	0.05863	0.07217	-1.00000	0.00889	0.00562	-1.00000	0.00838	0.01025	-1.00000
2624	scaffold158	10505	0.18526	0.07217	-1.00000	0.03017	0.00562	-1.00000	0.03484	0.01025	-1.00000
2630	scaffold158	18052	-0.00835	0.07221	-1.00000	-0.00026	0.00562	-1.00000	0.00000	0.01025	-1.00000
2631	scaffold158	18055	-0.00835	0.07221	-1.00000	-0.00026	0.00562	-1.00000	0.00000	0.01025	-1.00000
2632	scaffold158	18497	0.12053	0.07222	-1.00000	0.01205	0.00562	-1.00000	0.01553	0.01025	-1.00000
2633	scaffold158	18500	0.04396	0.07222	-1.00000	0.00321	0.00562	-1.00000	0.00223	0.01025	-1.00000
2635	scaffold158	23947	0.20243	0.07225	-1.00000	0.00103	0.00562	-1.00000	0.02871	0.01026	-1.00000
2639	scaffold159	8635	-0.00835	0.17065	-1.00000	-0.00026	0.10876	-1.00000	0.00000	0.11524	-1.00000
2642	scaffold159	13458	0.36835	0.17075	-1.00000	0.22916	0.10882	-1.00000	0.24252	0.11531	-1.00000
2647	scaffold160	7141	0.41216	0.41216	-1.00000	-0.01154	-0.01154	-1.00000	0.43842	0.43842	-1.00000
2654	scaffold161	4329	0.01406	0.05605	-1.00000	0.00053	0.00328	-1.00000	0.00000	0.02056	-1.00000
2661	scaffold161	8613	0.10366	0.05607	-1.00000	0.00640	0.00329	-1.00000	0.04388	0.02057	-1.00000
2670	scaffold162	8532	0.00063	0.03293	-1.00000	-0.00675	-0.02714	-1.00000	0.01267	-0.00349	-1.00000
2675	scaffold162	11583	0.04389	0.03287	-1.00000	-0.00104	-0.02717	-1.00000	0.00123	-0.00354	-1.00000
2682	scaffold162	20444	0.26501	0.03269	-1.00000	-0.00962	-0.02724	-1.00000	0.12139	-0.00368	-1.00000
2691	scaffold162	35996	-0.08612	0.03237	-1.00000	-0.09508	-0.02737	-1.00000	-0.08149	-0.00394	-1.00000
2694	scaffold162	36110	-0.07502	0.03237	-1.00000	-0.08175	-0.02737	-1.00000	-0.08279	-0.00394	-1.00000
2703	scaffold162	36788	0.05839	0.03236	-1.00000	0.00263	-0.02738	-1.00000	0.00289	-0.00395	-1.00000
2704	scaffold162	36791	-0.08108	0.03236	-1.00000	0.00000	-0.02738	-1.00000	-nan	-0.00395	-1.00000
2708	scaffold162	38972	0.02392	0.03231	-1.00000	0.00052	-0.02740	-1.00000	-0.00000	-0.00398	-1.00000
2712	scaffold163	6120	0.09098	0.09282	-1.00000	0.00883	0.00836	-1.00000	0.00839	0.01273	-1.00000
2719	scaffold163	16745	0.03030	0.09285	-1.00000	0.00170	0.00836	-1.00000	0.00133	0.01274	-1.00000
2723	scaffold163	18511	0.16819	0.09285	-1.00000	0.01560	0.00836	-1.00000	0.03128	0.01274	-1.00000
2732	scaffold164	2367	0.03547	0.25500	-1.00000	-0.00099	0.00163	-1.00000	0.00185	0.13152	-1.00000
2752	scaffold164	13983	0.12520	0.25485	-1.00000	0.00882	0.00162	-1.00000	0.00881	0.13158	-1.00000
2755	scaffold164	20668	0.87296	0.25476	-1.00000	-0.00119	0.00161	-1.00000	0.52594	0.13161	-1.00000
2767	scaffold164	43189	0.05569	0.25442	-1.00000	0.00262	0.00159	-1.00000	0.00289	0.13170	-1.00000
2775	scaffold164	57347	0.08029	0.25418	-1.00000	-0.00863	0.00158	-1.00000	-nan	0.13173	-1.00000
2781	scaffold167	7039	0.19440	0.05621	-1.00000	0.03701	0.00348	-1.00000	0.05099	0.06133	-1.00000
2782	scaffold167	7042	0.07458	0.05621	-1.00000	0.00116	0.00348	-1.00000	0.01305	0.06133	-1.00000
2783	scaffold167	7199	-0.00545	0.05621	-1.00000	-0.00250	0.00348	-1.00000	-0.00062	0.06133	-1.00000
2784	scaffold167	10528	0.01773	0.05620	-1.00000	0.00078	0.00348	-1.00000	-0.00044	0.06134	-1.00000
2785	scaffold167	10531	0.08313	0.05620	-1.00000	-0.01827	0.00348	-1.00000	0.37360	0.06134	-1.00000
2787	scaffold167	11190	-0.01751	0.05620	-1.00000	-0.00054	0.00348	-1.00000	0.00000	0.06134	-1.00000
2791	scaffold168	1140	0.00812	0.14150	-1.00000	-0.00057	0.00717	-1.00000	-nan	0.05733	-1.00000
2792	scaffold168	1178	0.00385	0.14150	-1.00000	0.00081	0.00717	-1.00000	-nan	0.05733	-1.00000
